transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
2836,2024-08-03,Transfer,Transfer Teman/Keluarga,Pengeluaran,98495.0,Kartu Debit
2837,2025-03-24,Paket data,Pulsa & Internet,Pengeluaran,74389.0,Kartu Kredit
2838,2025-06-12,Iuran lingkungan,Tempat Tinggal,Pengeluaran,689961.0,Kartu Debit
2839,2025-06-25,Shopee,Belanja Bulanan,Pengeluaran,341762.0,Kartu Kredit
2840,2025-02-20,Liburan,Hiburan,Pengeluaran,66612.0,Tunai
2841,2025-07-04,Bayar kos,Tempat Tinggal,Pengeluaran,492773.0,Kartu Debit
2842,2025-08-21,Bayar kos,Tempat Tinggal,Pengeluaran,1147306.0,E-Wallet
2843,2026-03-16,Service AC,Tempat Tinggal,Pengeluaran,585955.0,Kartu Debit
2844,2026-02-11,Tokopedia,Belanja Bulanan,Pengeluaran,237670.0,Transfer Bank
2845,2026-03-18,Bensin,Transportasi,Pengeluaran,44421.0,Transfer Bank
2846,2026-02-08,Tokopedia,Belanja Bulanan,Pengeluaran,130457.0,Kartu Debit
2847,2025-05-19,Cloud storage,Pembayaran Langganan,Pengeluaran,133716.0,Tunai
2848,2025-07-12,Pulsa,Pulsa & Internet,Pengeluaran,95351.0,Kartu Debit
2849,2026-01-16,Pulsa,Pulsa & Internet,Pengeluaran,157353.0,Transfer Bank
2850,2026-03-30,Cafe,Makanan & Minuman,Pengeluaran,28302.0,E-Wallet
2851,2024-07-17,Pembayaran digital,Tempat Tinggal,Pengeluaran,759109.0,E-Wallet
2852,2025-09-19,Subscription,Pembayaran Langganan,Pengeluaran,117359.0,Tunai
2853,2025-04-17,Shopee,Belanja Bulanan,Pengeluaran,137275.0,Kartu Kredit
2854,2024-08-19,Spotify,Hiburan,Pengeluaran,78863.0,E-Wallet
2855,2025-05-24,Tokopedia,Belanja Bulanan,Pengeluaran,100989.0,Kartu Kredit
2856,2026-05-23,Cafe,Makanan & Minuman,Pengeluaran,52437.0,Kartu Debit
2857,2026-05-14,Tagihan internet,Pulsa & Internet,Pengeluaran,63768.0,Kartu Debit
2858,2025-07-24,Gym membership,Pembayaran Langganan,Pengeluaran,285606.0,Kartu Debit
2859,2025-06-22,Cloud storage,Pembayaran Langganan,Pengeluaran,125471.0,E-Wallet
2860,2024-11-23,Pembayaran digital,Pembayaran Langganan,Pengeluaran,68369.0,Tunai
2861,2025-04-03,Gojek,Transportasi,Pengeluaran,11447.0,Tunai
2863,2025-06-13,Wifi rumah,Pulsa & Internet,Pengeluaran,128173.0,Kartu Debit
2864,2026-01-09,Bioskop,Hiburan,Pengeluaran,269655.0,Transfer Bank
2865,2024-08-07,Jajan,Makanan & Minuman,Pengeluaran,13431.0,Kartu Kredit
2866,2025-06-04,MRT,Transportasi,Pengeluaran,8037.0,E-Wallet
2867,2025-01-18,Grab,Transportasi,Pengeluaran,25149.0,Kartu Debit
2868,2024-07-10,Shopee,Belanja Bulanan,Pengeluaran,282620.0,Transfer Bank
2869,2025-04-14,Tokopedia,Belanja Bulanan,Pengeluaran,134289.0,Kartu Debit
2870,2024-06-06,Tol,Transportasi,Pengeluaran,67496.0,E-Wallet
2871,2024-08-28,Parkir,Transportasi,Pengeluaran,20509.0,E-Wallet
2872,2025-09-27,Minimarket,Makanan & Minuman,Pengeluaran,87545.0,Kartu Debit
2873,2024-12-29,Grab,Transportasi,Pengeluaran,12881.0,Kartu Kredit
2874,2025-09-20,KRL,Transportasi,Pengeluaran,10000.0,Kartu Debit
2875,2024-05-31,Transfer,Tempat Tinggal,Pengeluaran,908561.0,Kartu Kredit
2876,2025-01-07,Pembayaran digital,Makanan & Minuman,Pengeluaran,35974.0,Kartu Debit
2877,2025-11-13,Bensin,Transportasi,Pengeluaran,11586.0,Kartu Kredit
2878,2024-12-27,Transfer,Transfer Teman/Keluarga,Pengeluaran,153828.0,Transfer Bank
2879,2026-05-16,Service AC,Tempat Tinggal,Pengeluaran,954547.0,Kartu Debit
2880,2024-10-31,Bioskop,Hiburan,Pengeluaran,85693.0,E-Wallet
2881,2026-03-28,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,336451.0,E-Wallet
2882,2024-09-23,Liburan,Hiburan,Pengeluaran,60442.0,E-Wallet
2883,2025-10-20,Restoran,Makanan & Minuman,Pengeluaran,67747.0,Kartu Debit
2884,2025-07-03,GoFood,Makanan & Minuman,Pengeluaran,46091.0,Tunai
2885,2025-06-04,Parkir,Transportasi,Pengeluaran,32600.0,Kartu Debit
2886,2025-06-17,Tol,Transportasi,Pengeluaran,32012.0,Tunai
2887,2026-02-28,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pemasukan,85614.0,Transfer Bank
2888,2025-04-01,Trf,Transfer Teman/Keluarga,Pemasukan,336578.0,E-Wallet
2889,2026-01-15,Kirim uang,Transfer Teman/Keluarga,Pemasukan,65647.0,Kartu Debit
2890,2025-02-27,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,97467.0,Kartu Debit
2891,2024-06-06,Marketplace,Belanja Bulanan,Pengeluaran,126415.0,Kartu Kredit
2892,2024-11-18,Subscription,Hiburan,Pengeluaran,27223.0,Kartu Debit
2893,2025-03-15,GoFood,Makanan & Minuman,Pengeluaran,76483.0,Transfer Bank
2894,2025-08-02,Supermarket,Belanja Bulanan,Pengeluaran,145119.0,Kartu Debit
2895,2026-03-03,Wifi rumah,Pulsa & Internet,Pengeluaran,105994.0,Tunai
2896,2025-03-02,Subscription,Pembayaran Langganan,Pengeluaran,89396.0,Kartu Debit
2897,2026-04-22,Game online,Hiburan,Pengeluaran,99573.0,Kartu Kredit
2898,2026-03-02,Patungan,Transfer Teman/Keluarga,Pemasukan,91692.0,Transfer Bank
2899,2024-08-26,Lazada,Belanja Bulanan,Pengeluaran,400124.0,Kartu Debit
2900,2025-01-30,Parkir,Transportasi,Pengeluaran,39599.0,E-Wallet
2901,2024-10-02,Minimarket,Makanan & Minuman,Pengeluaran,181573.0,Transfer Bank
2902,2026-04-09,Air,Tempat Tinggal,Pengeluaran,950706.0,Transfer Bank
2903,2024-07-29,Tagihan internet,Pulsa & Internet,Pengeluaran,71005.0,Kartu Kredit
2904,2024-07-25,Mkn malam,Makanan & Minuman,Pengeluaran,21854.0,E-Wallet
2905,2026-03-26,Liburan,Hiburan,Pengeluaran,39788.0,E-Wallet
2906,2025-01-08,Jajan,Makanan & Minuman,Pengeluaran,79357.0,Kartu Kredit
2907,2024-12-24,Peralatan rumah,Belanja Bulanan,Pengeluaran,160310.0,E-Wallet
2908,2024-10-31,Transfer,Transfer Teman/Keluarga,Pengeluaran,136582.0,Kartu Debit
2909,2025-04-10,Bonus,Gaji,Pemasukan,6336515.0,Tunai
2910,2025-01-17,Listrik,Tempat Tinggal,Pengeluaran,777389.0,E-Wallet
2911,2025-09-28,Gojek,Transportasi,Pengeluaran,34624.0,Transfer Bank
2912,2026-01-29,Bensin,Transportasi,Pengeluaran,14584.0,E-Wallet
2913,2025-04-21,Pembayaran digital,Transportasi,Pengeluaran,38151.0,Kartu Kredit
2914,2024-07-04,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,410953.0,Kartu Kredit
2915,2025-04-17,Minimarket,Makanan & Minuman,Pengeluaran,54372.0,Kartu Kredit
2916,2024-05-28,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,279064.0,Kartu Kredit
2918,2024-06-04,Parkir,Transportasi,Pengeluaran,17336.0,Kartu Debit
2919,2026-02-10,Jajan,Makanan & Minuman,Pengeluaran,33291.0,Kartu Kredit
2920,2026-02-26,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,225916.0,E-Wallet
2921,2026-01-17,Cloud storage,Pembayaran Langganan,Pengeluaran,86682.0,Kartu Debit
2922,2024-11-03,Listrik,Tempat Tinggal,Pengeluaran,994268.0,Tunai
2923,2026-05-06,MRT,Transportasi,Pengeluaran,21708.0,E-Wallet
2924,2025-01-07,Spotify,Hiburan,Pengeluaran,356099.0,Tunai
2925,2025-11-26,Ngopi,Makanan & Minuman,Pengeluaran,30283.0,E-Wallet
2926,2025-06-21,Tokopedia,Belanja Bulanan,Pengeluaran,179259.0,E-Wallet
2927,2024-08-09,Air,Tempat Tinggal,Pengeluaran,715506.0,Tunai
2929,2025-12-29,Transfer,Transfer Teman/Keluarga,Pemasukan,118613.0,Kartu Debit
2930,2025-08-10,Membership,Pembayaran Langganan,Pengeluaran,71628.0,Transfer Bank
2931,2026-02-20,KRL,Transportasi,Pengeluaran,52090.0,Tunai
2932,2026-04-08,Pulsa,Pulsa & Internet,Pengeluaran,126325.0,E-Wallet
2933,2024-12-02,MRT,Transportasi,Pengeluaran,18100.0,Tunai
2934,2026-02-26,Transfer,Transfer Teman/Keluarga,Pengeluaran,146615.0,Tunai
2935,2024-11-07,Tagihan internet,Pulsa & Internet,Pengeluaran,87200.0,Lainnya
2936,2026-02-21,Minimarket,Belanja Bulanan,Pengeluaran,240873.0,E-Wallet
2937,2026-03-03,Kirim uang,Transfer Teman/Keluarga,Pemasukan,305624.0,Tunai
2938,2025-11-15,Game online,Hiburan,Pengeluaran,40752.0,Kartu Debit
2939,2026-04-22,Restoran,Makanan & Minuman,Pengeluaran,69360.0,Kartu Debit
2940,2024-12-28,Wifi rumah,Pulsa & Internet,Pengeluaran,123580.0,E-Wallet
2941,2025-09-26,Pembayaran digital,Belanja Bulanan,Pengeluaran,39362.0,Kartu Debit
2942,2026-05-02,Bensin,Transportasi,Pengeluaran,58664.0,E-Wallet
2943,2024-09-24,Makan siang,Makanan & Minuman,Pengeluaran,34142.0,Kartu Kredit
2944,2026-02-17,MRT,Transportasi,Pengeluaran,131653.0,Kartu Kredit
2945,2025-10-19,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,114701.0,Tunai
2946,2026-03-04,Membership,Pembayaran Langganan,Pengeluaran,114665.0,Kartu Debit
2947,2025-01-06,Transfer,Belanja Bulanan,Pengeluaran,301879.0,E-Wallet
2948,2025-08-31,Patungan,Transfer Teman/Keluarga,Pemasukan,40093.0,E-Wallet
2949,2024-09-20,Netflix,Hiburan,Pengeluaran,245416.0,Transfer Bank
2950,2026-01-22,Gaji bulanan,Gaji,Pemasukan,4984494.0,Kartu Debit
2951,2026-05-08,Tagihan internet,Pulsa & Internet,Pengeluaran,125185.0,E-Wallet
2952,2026-02-18,Minimarket,Makanan & Minuman,Pengeluaran,43360.0,E-Wallet
2953,2025-10-30,Minimarket,Belanja Bulanan,Pengeluaran,59589.0,Transfer Bank
2954,2026-03-13,THR,Gaji,Pemasukan,6394417.0,Kartu Debit
2955,2025-07-01,Paket data,Pulsa & Internet,Pengeluaran,123004.0,Kartu Debit
2956,2024-11-14,Paket data,Pulsa & Internet,Pengeluaran,104217.0,Transfer Bank
2957,2024-08-13,Netflix,Hiburan,Pengeluaran,531939.0,E-Wallet
2958,2024-08-27,Tol,Transportasi,Pengeluaran,34669.0,Transfer Bank
2959,2024-10-18,Restoran,Makanan & Minuman,Pengeluaran,55995.0,Kartu Kredit
2960,2025-12-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,781339.0,Kartu Debit
2961,2025-02-21,Membership,Pembayaran Langganan,Pengeluaran,92566.0,Transfer Bank
2962,2026-05-01,Pulsa,Pulsa & Internet,Pengeluaran,96383.0,Transfer Bank
2963,2026-01-08,Gaji bulanan,Gaji,Pemasukan,6874152.0,E-Wallet
2964,2026-02-24,Parkir,Transportasi,Pengeluaran,10000.0,Kartu Debit
2965,2026-04-19,Tokopedia,Belanja Bulanan,Pengeluaran,761335.0,Tunai
2966,2024-10-17,Transfer,Transfer Teman/Keluarga,Pemasukan,376123.0,Kartu Kredit
2967,2025-02-26,Tagihan,Pulsa & Internet,Pengeluaran,79925.0,E-Wallet
2968,2025-08-17,Cloud storage,Pembayaran Langganan,Pengeluaran,174587.0,Kartu Debit
2969,2025-09-02,Pembayaran digital,Pembayaran Langganan,Pengeluaran,114620.0,Kartu Kredit
2970,2025-12-05,Makan siang,Makanan & Minuman,Pengeluaran,60836.0,Kartu Debit
2971,2025-10-12,Parkir,Transportasi,Pengeluaran,67955.0,Kartu Kredit
2972,2024-09-12,Cafe,Makanan & Minuman,Pengeluaran,58231.0,E-Wallet
2973,2024-10-27,Wifi rumah,Pulsa & Internet,Pengeluaran,54136.0,Kartu Kredit
2974,2025-12-23,Tagihan,Transfer Teman/Keluarga,Pemasukan,37671.0,Transfer Bank
2975,2025-06-03,Tagihan,Tempat Tinggal,Pengeluaran,255443.0,Kartu Debit
2976,2024-12-23,Gym membership,Pembayaran Langganan,Pengeluaran,201122.0,E-Wallet
2977,2025-08-29,KRL,Transportasi,Pengeluaran,91674.0,E-Wallet
2978,2026-03-06,Cloud storage,Pembayaran Langganan,Pengeluaran,209506.0,Kartu Debit
2979,2025-09-26,MRT,Transportasi,Pengeluaran,16769.0,Kartu Debit
2980,2024-09-27,Netfliix,Hiburan,Pengeluaran,74357.0,Kartu Kredit
2981,2024-07-17,Tol,Transportasi,Pengeluaran,53978.0,Kartu Debit
2982,2024-10-11,Gaji bulanan,Gaji,Pemasukan,6943792.0,Kartu Debit
2983,2026-01-06,Pembayaran digital,Transportasi,Pengeluaran,17166.0,Kartu Debit
2984,2024-11-12,Cloud storage,Pembayaran Langganan,Pengeluaran,64264.0,Kartu Debit
2985,2025-08-11,Listrik,Tempat Tinggal,Pengeluaran,723967.0,E-Wallet
2986,2024-08-16,Cloud storage,Pembayaran Langganan,Pengeluaran,134290.0,Tunai
2987,2024-07-07,Bioskop,Hiburan,Pengeluaran,54800.0,Tunai
2988,2024-11-27,Bayar kos,Tempat Tinggal,Pengeluaran,931189.0,Tunai
2989,2024-10-29,Gojek,Transportasi,Pengeluaran,38012.0,E-Wallet
2990,2024-12-28,Tagihan internet,Pulsa & Internet,Pengeluaran,124420.0,Kartu Kredit
2991,2026-02-01,Minimarket,Belanja Bulanan,Pengeluaran,84186.0,Tunai
2992,2025-03-17,Pembayaran digital,Belanja Bulanan,Pengeluaran,251254.0,Kartu Kredit
2993,2024-11-20,Shopee,Belanja Bulanan,Pengeluaran,426729.0,Kartu Kredit
2994,2025-02-11,Kirim uang,Transfer Teman/Keluarga,Pemasukan,496614.0,E-Wallet
2995,2024-08-09,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,47831.0,Kartu Kredit
2996,2024-12-20,Gaji bulanan,Gaji,Pemasukan,7213216.0,Kartu Debit
2997,2026-04-22,Pembayaran digital,Tempat Tinggal,Pengeluaran,787715.0,Tunai
2998,2025-08-15,Cafe,Makanan & Minuman,Pengeluaran,21171.0,Kartu Debit
2999,2025-06-02,Patungan,Transfer Teman/Keluarga,Pemasukan,183796.0,E-Wallet
3000,2025-05-13,Minimarket,Makanan & Minuman,Pengeluaran,39650.0,Kartu Debit
3001,2024-11-29,Gaji bulanan,Gaji,Pemasukan,8372237.0,Tunai
3002,2025-05-01,KRL,Transportasi,Pengeluaran,24505.0,Kartu Kredit
3003,2024-06-07,Tagihan,Pulsa & Internet,Pengeluaran,309600.0,Kartu Kredit
3004,2026-05-11,GrabFood,Makanan & Minuman,Pengeluaran,31897.0,E-Wallet
3005,2026-05-22,Belanja Bulanan,Belanja Bulanan,Pengeluaran,344888.0,E-Wallet
3006,2025-09-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,461741.0,E-Wallet
3007,2025-03-25,Restoran,Makanan & Minuman,Pengeluaran,21928.0,E-Wallet
3008,2025-05-13,Bayar teman,Transfer Teman/Keluarga,Pemasukan,219649.0,E-Wallet
3009,2025-03-14,Shopee,Belanja Bulanan,Pengeluaran,148505.0,Tunai
3010,2025-07-26,THR,Gaji,Pemasukan,7262541.0,Kartu Debit
3011,2024-11-29,Liburan,Hiburan,Pengeluaran,171502.0,Kartu Kredit
3012,2025-03-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,579898.0,Kartu Debit
3013,2024-08-15,Bioskop,Hiburan,Pengeluaran,43295.0,E-Wallet
3014,2026-03-22,Pembayaran digital,Makanan & Minuman,Pengeluaran,51580.0,Transfer Bank
3015,2025-12-03,Patungan,Transfer Teman/Keluarga,Pengeluaran,206776.0,Tunai
3016,2024-06-19,Shopee,Belanja Bulanan,Pengeluaran,171551.0,E-Wallet
3017,2025-03-25,Tagihan,Transportasi,Pengeluaran,28031.0,Tunai
3018,2025-01-13,Gym membership,Pembayaran Langganan,Pengeluaran,358570.0,E-Wallet
3019,2025-09-03,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,309890.0,Kartu Debit
3020,2026-01-27,Wifi rumah,Pulsa & Internet,Pengeluaran,104792.0,Kartu Kredit
3021,2025-09-28,Pembayaran digital,Tempat Tinggal,Pengeluaran,1813308.0,Kartu Kredit
3022,2024-09-06,Bayar kos,Tempat Tinggal,Pengeluaran,1093530.0,Kartu Debit
3023,2026-04-01,Service AC,Tempat Tinggal,Pengeluaran,727045.0,Kartu Debit
3024,2024-06-22,Makan siang,Makanan & Minuman,Pengeluaran,27140.0,Transfer Bank
3025,2025-05-15,Peralatan rumah,Belanja Bulanan,Pengeluaran,104255.0,E-Wallet
3026,2025-07-03,THR,Gaji,Pemasukan,7028336.0,Tunai
3027,2025-11-24,Iuran lingkungan,Tempat Tinggal,Pengeluaran,1150370.0,Kartu Kredit
3028,2026-03-28,THR,Gaji,Pemasukan,15579232.0,E-Wallet
3029,2024-09-15,Gym membership,Pembayaran Langganan,Pengeluaran,164551.0,Transfer Bank
3030,2025-01-15,Parkir,Transportasi,Pengeluaran,24292.0,Kartu Debit
3031,2024-11-24,Listrik,Tempat Tinggal,Pengeluaran,703926.0,Kartu Debit
3032,2025-05-31,Kirim uang,Transfer Teman/Keluarga,Pengeluaran,244251.0,E-Wallet
3033,2026-02-01,Minimarket,Belanja Bulanan,Pengeluaran,245090.0,Kartu Debit
5021,2024-09-11,Iuran lingkungan,Tempat Tinggal,Pengeluaran,558848.0,Transfer Bank
3035,2024-10-03,Grab,Transportasi,Pengeluaran,11458.0,Tunai
3036,2025-06-22,Konser,Hiburan,Pengeluaran,653265.0,Tunai
3037,2026-01-28,Bayar teman,Transfer Teman/Keluarga,Pengeluaran,128796.0,Tunai
3038,2026-01-16,KRL,Transportasi,Pengeluaran,28821.0,Transfer Bank
3039,2025-04-23,Patungan,Transfer Teman/Keluarga,Pengeluaran,553730.0,Tunai
3040,2026-01-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,924505.0,Transfer Bank
3041,2024-08-11,Marketplace,Pembayaran Langganan,Pengeluaran,63210.0,Transfer Bank
3042,2025-08-12,Listrik,Tempat Tinggal,Pengeluaran,920298.0,Kartu Kredit
3043,2024-06-15,Wifi rumah,Pulsa & Internet,Pengeluaran,173302.0,E-Wallet
3044,2025-10-07,Wifi rumah,Pulsa & Internet,Pengeluaran,39577.0,Transfer Bank
3045,2026-03-01,Beli pakaian,Belanja Bulanan,Pengeluaran,193523.0,Kartu Debit
3046,2024-07-14,Bensin,Transportasi,Pengeluaran,10000.0,Transfer Bank
3047,2026-04-27,KRL,Transportasi,Pengeluaran,20991.0,Tunai
3048,2025-04-23,Peralatan rumah,Belanja Bulanan,Pengeluaran,276453.0,Kartu Debit
3049,2025-05-28,Service AC,Tempat Tinggal,Pengeluaran,713925.0,Kartu Debit
3050,2024-11-21,Marketplace,Transfer Teman/Keluarga,Pemasukan,277314.0,Tunai
3051,2024-05-31,Membership,Pembayaran Langganan,Pengeluaran,57842.0,Transfer Bank
3052,2025-05-18,Minimarket,Belanja Bulanan,Pengeluaran,241682.0,Kartu Kredit
3053,2025-09-13,Liburan,Hiburan,Pengeluaran,97205.0,Kartu Kredit
3054,2026-04-30,Air,Tempat Tinggal,Pengeluaran,661699.0,E-Wallet
3055,2025-07-19,Lazada,Belanja Bulanan,Pengeluaran,113050.0,Tunai
3056,2024-09-14,Transfer,Pembayaran Langganan,Pengeluaran,119428.0,E-Wallet
3057,2024-09-07,Listrik,Tempat Tinggal,Pengeluaran,1257164.0,Kartu Debit
3058,2025-11-24,Bonus,Gaji,Pemasukan,8110922.0,Transfer Bank
3059,2025-02-25,Restoran,Makanan & Minuman,Pengeluaran,55943.0,Kartu Debit
3060,2025-07-26,Beli pakaian,Belanja Bulanan,Pengeluaran,515886.0,E-Wallet
3061,2024-10-08,Membership,Pembayaran Langganan,Pengeluaran,157932.0,Kartu Debit
3062,2025-11-01,Kirim uang,Transfer Teman/Keluarga,Pemasukan,239374.0,Tunai
3063,2025-07-14,Patungan,Transfer Teman/Keluarga,Pemasukan,296601.0,Transfer Bank
3064,2024-07-15,Bonus,Gaji,Pemasukan,4040818.0,E-Wallet
3065,2024-09-10,Beli pakaian,Belanja Bulanan,Pengeluaran,268098.0,Tunai
3066,2026-02-12,Pulsa,Pulsa & Internet,Pengeluaran,188258.0,Kartu Kredit
3067,2024-08-26,GoFood,Makanan & Minuman,Pengeluaran,51592.0,Kartu Debit
3068,2025-02-10,Grab,Transportasi,Pengeluaran,18050.0,Kartu Debit
3069,2024-06-04,Pembayaran digital,Transfer Teman/Keluarga,Pengeluaran,183003.0,Kartu Kredit
3070,2024-09-08,KRL,Transportasi,Pengeluaran,33635.0,Kartu Debit
3071,2025-09-20,Patungan,Transfer Teman/Keluarga,Pengeluaran,178847.0,Transfer Bank
3072,2024-11-24,Konser,Hiburan,Pengeluaran,69241.0,Kartu Debit
3073,2024-10-06,GrabbFood,Makanan & Minuman,Pengeluaran,54797.0,Kartu Debit
3074,2025-09-22,Patungan,Transfer Teman/Keluarga,Pengeluaran,10000.0,E-Wallet
3075,2026-01-07,Cloud storage,Pembayaran Langganan,Pengeluaran,178017.0,Kartu Debit
3076,2025-05-17,KRL,Transportasi,Pengeluaran,17523.0,Kartu Debit
3077,2025-11-23,Wifi rumah,Pulsa & Internet,Pengeluaran,187429.0,Kartu Kredit
3078,2024-10-02,Peralatan rumah,Belanja Bulanan,Pengeluaran,312397.0,E-Wallet
3079,2024-08-04,THR,Gaji,Pemasukan,9289801.0,Transfer Bank
3080,2025-11-16,Marketplace,Tempat Tinggal,Pengeluaran,662030.0,E-Wallet
3081,2025-04-15,Paket data,Pulsa & Internet,Pengeluaran,161461.0,Transfer Bank
3082,2025-11-29,Tagihan internet,Pulsa & Internet,Pengeluaran,34572.0,Kartu Debit
3083,2025-07-16,Patungan,Transfer Teman/Keluarga,Pengeluaran,209629.0,Kartu Kredit
3084,2024-09-27,Subscription,Pembayaran Langganan,Pengeluaran,147303.0,Transfer Bank
3085,2025-02-15,Liburan,Hiburan,Pengeluaran,100405.0,Kartu Debit
3086,2025-04-12,Tol,Transportasi,Pengeluaran,55199.0,Kartu Kredit
3087,2024-08-01,Transfer,Transfer Teman/Keluarga,Pemasukan,93303.0,E-Wallet
3088,2025-12-14,Wifi rumah,Pulsa & Internet,Pengeluaran,79254.0,Kartu Debit
3089,2025-04-05,Wifi rumah,Pulsa & Internet,Pengeluaran,244872.0,Kartu Kredit
3090,2024-09-03,Paket data,Pulsa & Internet,Pengeluaran,133459.0,E-Wallet
3091,2024-12-20,Tol,Transportasi,Pengeluaran,10000.0,E-Wallet
3092,2025-07-27,Restoran,Makanan & Minuman,Pengeluaran,67372.0,Kartu Debit
3093,2024-06-01,Patungan,Transfer Teman/Keluarga,Pengeluaran,338064.0,Tunai
3094,2025-09-24,Listrik,Tempat Tinggal,Pengeluaran,320371.0,Kartu Debit
3095,2024-06-28,Listrik,Tempat Tinggal,Pengeluaran,598872.0,Kartu Kredit
3096,2025-08-20,Marketplace,Makanan & Minuman,Pengeluaran,70540.0,Kartu Debit
3097,2026-05-14,MRT,Transportasi,Pengeluaran,14665.0,E-Wallet
3098,2025-04-02,Transfer,Transfer Teman/Keluarga,Pengeluaran,272748.0,Kartu Debit
3099,2026-03-07,Bensin,Transportasi,Pengeluaran,10000.0,Kartu Kredit
3100,2026-02-10,Pembayaran digital,Tempat Tinggal,Pengeluaran,1266688.0,E-Wallet
3101,2026-01-02,Pulsa,Pulsa & Internet,Pengeluaran,172033.0,E-Wallet
3102,2025-11-22,Transfer,Transfer Teman/Keluarga,Pemasukan,14674.0,E-Wallet
3103,2026-03-29,Pembayaran digital,Belanja Bulanan,Pengeluaran,50359.0,Tunai
3104,2024-07-27,Patungan,Transfer Teman/Keluarga,Pemasukan,297765.0,Kartu Debit
3105,2024-12-22,Bensin,Transportasi,Pengeluaran,10352.0,Kartu Kredit
3106,2025-04-08,Grab,Transportasi,Pengeluaran,29986.0,E-Wallet
3107,2025-04-17,Kirim uang,Transfer Teman/Keluarga,Pemasukan,122353.0,Kartu Debit
3108,2025-03-12,Bonus,Gaji,Pemasukan,6171134.0,Kartu Debit
3109,2024-08-23,Ngopi,Makanan & Minuman,Pengeluaran,64763.0,Kartu Debit
3110,2025-11-24,Tol,Transportasi,Pengeluaran,52898.0,Tunai
3111,2025-07-23,Kirim uang,Transfer Teman/Keluarga,Pemasukan,325968.0,Kartu Debit
3112,2025-10-18,Kirim uang,Transfer Teman/Keluarga,Pemasukan,302821.0,Tunai
3113,2024-12-17,Tagihan internet,Pulsa & Internet,Pengeluaran,98367.0,Transfer Bank
3114,2026-01-20,MRT,Transportasi,Pengeluaran,28021.0,E-Wallet
3115,2024-11-22,Tagihan internet,Pulsa & Internet,Pengeluaran,128499.0,Kartu Debit
3116,2024-08-05,Gaji bulanan,Gaji,Pemasukan,4302993.0,Transfer Bank
3117,2026-05-20,Iuran lingkungan,Tempat Tinggal,Pengeluaran,1153627.0,Kartu Kredit
3118,2025-02-23,Tokopedia,Belanja Bulanan,Pengeluaran,191149.0,Transfer Bank
3119,2024-10-16,Shopee,Belanja Bulanan,Pengeluaran,90809.0,Tunai
3120,2025-07-20,Minimarket,Belanja Bulanan,Pengeluaran,94973.0,Kartu Debit
3121,2024-10-01,Gaji,Gaji,Pemasukan,7903060.0,E-Wallet
3122,2025-06-23,Minimarket,Makanan & Minuman,Pengeluaran,34239.0,Kartu Kredit
3123,2025-03-28,Parkir,Transportasi,Pengeluaran,29315.0,E-Wallet
3124,2024-11-03,Gaji bulanan,Gaji,Pemasukan,3039647.0,E-Wallet
3125,2024-10-27,THR,Gaji,Pemasukan,6151278.0,E-Wallet
3126,2025-08-05,Bayar teman,Transfer Teman/Keluarga,Pemasukan,1044155.0,Tunai
3127,2025-04-13,Service AC,Tempat Tinggal,Pengeluaran,909010.0,Kartu Debit
3128,2025-04-12,Konser,Hiburan,Pengeluaran,86768.0,Kartu Debit
3129,2024-11-26,Tol,Transportasi,Pengeluaran,21222.0,Transfer Bank
3130,2026-02-03,Gaji bulanan,Gaji,Pemasukan,7294301.0,Kartu Kredit
5022,2024-06-21,Bensin,Transportasi,Pengeluaran,23510.0,Kartu Kredit
3132,2024-11-01,Gym membership,Pembayaran Langganan,Pengeluaran,84644.0,Kartu Debit
3133,2025-11-15,Bonus,Gaji,Pemasukan,5497278.0,Kartu Debit
3134,2026-01-13,MRT,Transportasi,Pengeluaran,13153.0,Transfer Bank
3135,2026-03-01,Parkir,Transportasi,Pengeluaran,46668.0,Kartu Debit
3136,2025-06-19,Minimarket,Makanan & Minuman,Pengeluaran,54677.0,Kartu Debit
3137,2024-10-22,Transfer,Gaji,Pemasukan,7431992.0,Kartu Debit
3138,2024-12-09,Konser,Hiburan,Pengeluaran,269711.0,Kartu Kredit
3139,2025-01-15,Tagihan,Pulsa & Internet,Pengeluaran,31761.0,Transfer Bank
3140,2025-05-01,Service AC,Tempat Tinggal,Pengeluaran,585540.0,Tunai
3141,2026-04-11,Jajan,Makanan & Minuman,Pengeluaran,55215.0,E-Wallet
3142,2025-10-22,Wifi rumah,Pulsa & Internet,Pengeluaran,97409.0,Kartu Debit
3143,2025-10-09,Konser,Hiburan,Pengeluaran,89889.0,Tunai
